first_name,last_name,dob,company_id,last_active,score,member_since,state
Deborah,Jensen,7/10/1976,15,3/6/2018,60,1981,MT
Jennifer,Peterson,9/29/1992,0,6/27/2018,88,1970,NM
James,Johnson,12/31/1963,19,4/24/2018,32,1971,WA
Clifford,Bryant,8/17/1970,20,8/28/2018,72,1995,KS
Kevin,Bennett,11/27/1988,2,5/1/2018,51,1984,ME
Brenda,Castillo,1/25/1964,11,12/16/2018,71,2005,ND
Kyle,Butler,12/19/1989,6,7/18/2018,71,1975,AZ
Amanda,Nguyen,11/8/1995,14,3/7/2018,61,1994,OK
Amber,Odom,3/22/1990,6,11/30/2018,73,2000,MD
Devin,Alvarez,10/28/1967,3,8/15/2018,73,1979,UT
Katherine,Zuniga,2/13/1989,3,4/13/2018,96,1988,ID
Kevin,Harris,11/15/1986,17,2/2/2018,51,1979,PA
Lucas,Riley,2/23/1959,3,10/26/2018,98,1988,NC
Jackie,Cooper,7/19/1979,13,9/18/2018,87,1988,ME
James,Floyd,1/27/1960,5,1/9/2019,62,2017,AL
Ricardo,Perry,1/18/1966,7,1/8/2019,57,1973,AZ
Ryan,Summers,1/28/1993,13,10/24/2018,85,1982,WY
Maria,Stevens,2/11/1989,3,2/10/2018,52,1982,IA
Angela,Lloyd,11/29/1975,17,3/24/2018,50,2017,MT
Hannah,Mckinney,10/16/1959,3,10/11/2018,90,1988,ND
Courtney,Taylor,8/21/1996,20,11/3/2018,88,1976,ND
Robert,Garcia,9/28/1976,2,5/14/2018,70,1971,NY
Deborah,Foster,10/5/1981,20,7/30/2018,56,2017,FL
Bryan,Vazquez,10/22/1963,18,12/27/2018,46,2004,TX
Gregory,Smith,12/21/1973,8,10/5/2018,72,2003,MN
Natasha,Wagner,3/3/1981,16,2/26/2018,77,1975,OK
Michael,Miller,10/19/1968,18,1/12/2018,69,1987,MA
Brian,Miller,7/2/1986,14,8/8/2018,51,1979,RI
Joshua,Farmer,2/21/1967,1,3/27/2018,54,2017,NC
Robert,Welch,11/21/1997,17,11/30/2018,33,1991,ND
Jason,Jackson,5/11/1966,10,8/24/2018,75,2012,IA
Monica,Smith,3/27/1974,5,9/27/2018,75,1992,KY
Bradley,Graham,12/29/1967,9,5/25/2018,53,1972,WA
Guy,Hamilton,7/16/1974,7,9/28/2018,76,1987,OK
John,Gregory,4/11/1984,15,11/15/2018,65,1970,VT
Vincent,Wilson,9/26/1987,18,6/21/2018,97,1993,PA
Laura,Hunter,12/1/1982,13,9/19/2018,50,2004,FL
Paul,Krueger,12/31/1978,2,11/16/2018,91,1999,LA
Jennifer,Yoder,3/7/1969,7,2/11/2018,76,1973,NH
Samantha,Williams,5/31/1961,20,4/12/2018,83,1990,MO
Michael,Haynes,3/2/1978,12,8/25/2018,98,1994,NJ
Danielle,Wolf,2/28/1984,0,10/20/2018,32,1982,DC
Brandon,Rollins,8/27/1990,1,9/27/2018,58,1978,CT
David,Bender,3/23/1972,6,1/31/2018,95,2005,MT
Alexis,Pierce,7/25/1968,13,8/1/2018,67,1974,HI
Cynthia,Wilson,7/13/1979,10,6/23/2018,40,1994,AZ
Shannon,Davis,12/12/1997,11,11/18/2018,54,1981,RI
Peter,Hall,9/26/1988,20,12/23/2018,31,1987,AL
Arthur,Brown,11/8/1986,9,9/21/2018,79,1978,MN
Stephen,Kelley,6/23/1967,1,11/7/2018,47,1970,NV
Carlos,Pace,2/18/1973,17,11/25/2018,42,1978,WI
Sophia,Harris,5/14/1975,6,3/4/2018,89,1985,MI
Emma,Sharp,11/19/1965,13,3/28/2018,75,1993,NJ
Albert,Gallagher,5/12/1981,16,5/30/2018,70,2013,ME
Timothy,Flores,3/3/1981,1,8/27/2018,51,2012,ND
Hannah,Gonzales,9/24/1959,0,12/5/2018,74,2010,OH
Jennifer,Stein,4/18/1971,1,10/23/2018,36,1992,RI
Michelle,Walter,11/21/1988,14,4/23/2018,56,2017,NY
Lisa,Sanchez,2/14/1973,10,9/30/2018,65,1976,ND
Malik,Martin,9/17/1965,4,8/11/2018,76,1974,MT
Timothy,Jones,2/5/1988,5,12/31/2018,52,1986,NV
Ashley,Hodge,3/30/1960,0,6/7/2018,90,1988,ID
Jason,Chapman,2/28/1979,1,11/5/2018,51,2008,SD
Kenneth,Carroll,1/10/1972,15,10/31/2018,73,1976,ND
John,Erickson,11/15/1991,0,3/20/2018,83,1976,NM
Corey,Stevens,11/4/1987,17,6/13/2018,79,2013,MN
Craig,Allen,8/1/1980,17,12/12/2018,64,1993,OK
Jennifer,Hughes,12/12/1982,0,2/16/2018,47,1983,IL
David,Parker,6/14/1976,15,4/13/2018,49,1996,RI
Steve,Church,1/20/1978,19,3/7/2018,36,1990,VA
Daniel,Moss,3/4/1960,1,8/31/2018,84,2001,AK
Jessica,Powell,5/16/1959,19,10/17/2018,45,1998,KS
Pamela,Reed,4/9/1998,19,2/10/2018,87,2005,WI
Janice,Vance,2/4/1962,10,4/19/2018,77,1986,AR
Toni,Smith,3/17/1972,16,12/27/2018,44,1975,TX
Martin,Smith,1/30/1982,8,8/19/2018,60,1996,WA
Claire,Lewis,6/28/1984,18,5/28/2018,76,2013,OR
Kimberly,Hernandez,5/11/1971,11,9/6/2018,47,2016,KY
Lawrence,Mills,5/6/1969,1,5/14/2018,79,1995,MO
Kevin,Green,10/5/1975,9,4/26/2018,92,2018,NY
Daniel,Diaz,8/14/1984,19,2/19/2018,68,1972,VA
Zachary,Brewer,7/11/1973,9,3/20/2018,64,1998,UT
Jennifer,Garcia,2/4/1996,2,2/22/2018,32,2003,MN
Daniel,Byrd,6/5/1979,15,4/12/2018,38,1984,MT
Dean,Martin,7/29/1996,15,7/7/2018,60,1993,WA
Holly,Lee,5/23/1992,6,2/6/2018,99,2010,RI
Tim,Gardner,7/12/1962,20,1/9/2018,36,1979,MT
David,Price,1/17/1964,5,12/16/2018,58,1985,FL
Patrick,Moore,7/1/1980,0,1/28/2018,98,2013,HI
Brenda,Cooley,10/8/1962,7,6/23/2018,99,2007,GA
Rachel,Eaton,11/21/1979,13,5/4/2018,83,1991,MA
Derek,Bell,11/27/1998,17,8/26/2018,85,1988,NJ
Adam,Gallegos,12/2/1992,2,6/13/2018,47,1984,HI
Kathryn,Johnston,5/4/1993,5,6/18/2018,66,1994,NM
Selena,Hayden,3/8/1994,9,1/27/2018,62,1989,IA
Cory,Simmons,5/14/1974,11,7/30/2018,93,2013,ID
Bradley,Arnold,6/28/1959,4,10/16/2018,59,1998,OR
Deborah,Roberts,7/20/1960,9,1/31/2018,32,1996,WY
Jeffery,Smith,11/6/1998,5,5/14/2018,54,1974,UT
Robert,Hernandez,6/21/1970,4,7/21/2018,58,1999,TN
Alyssa,Smith,1/16/1967,8,6/20/2018,78,2016,WI
Jessica,Mayo,8/20/1977,10,2/25/2018,80,1993,TX
Ronald,Butler,11/26/1965,17,2/27/2018,99,1974,IN
William,Mullins,8/17/1979,0,6/10/2018,36,1971,ND
Matthew,Wagner,2/17/1994,5,12/9/2018,44,1991,VA
James,Anderson,3/29/1989,18,2/15/2018,46,2015,HI
Kimberly,Allen,12/25/1965,5,6/2/2018,60,2000,OK
Allison,House,11/4/1982,10,5/19/2018,59,1976,VT
Samuel,Davis,6/20/1990,7,12/8/2018,96,1973,VA
Deborah,Ray,5/18/1969,1,5/23/2018,71,2008,AK
Angela,Reid,2/26/1965,19,6/5/2018,67,1997,HI
Heather,Reynolds,5/2/1970,12,1/17/2018,45,2001,OR
Amy,Nguyen,11/10/1989,20,10/20/2018,56,1997,MI
Laura,Smith,10/7/1989,13,3/8/2018,65,1991,KY
Billy,Greene,11/18/1982,18,12/1/2018,33,1999,UT
Sabrina,Potter,7/10/1979,11,10/15/2018,54,1976,CT
Amy,Barry,1/9/1962,19,10/30/2018,78,1977,SD
Veronica,Lewis,2/7/1990,15,1/12/2018,66,1976,NJ
Rose,Romero,7/19/1976,12,12/2/2018,38,2014,PA
Theresa,Smith,5/11/1975,9,1/29/2018,81,1993,NV
Daniel,Byrd,10/19/1982,15,11/19/2018,39,1973,ND
Anna,Shepard,1/21/1983,18,2/16/2018,69,2007,ME
Alicia,Gilbert,8/23/1970,14,4/10/2018,86,1999,WY
Jacob,Ramirez,11/19/1971,7,3/11/2018,53,2007,CT
Kurt,Guerra,1/6/1991,10,9/21/2018,82,1983,CO
April,Harvey,8/16/1970,16,8/22/2018,54,1994,WV
Robert,Sandoval,5/18/1987,1,7/5/2018,63,2018,TN
Ashley,Horne,2/29/1984,16,11/1/2018,84,1970,NC
Jacob,Harrison,11/18/1980,1,9/3/2018,54,2004,ND
Karen,Harris,6/23/1996,14,7/6/2018,33,2006,KS
Tiffany,Monroe,3/30/1974,14,8/26/2018,92,1972,NV
Jessica,Stevens,3/23/1995,9,6/19/2018,61,2012,FL
Richard,Dickson,1/19/1996,1,1/21/2018,44,2017,AZ
Henry,Weber,5/5/1981,20,1/30/2018,84,2009,DE
Michele,Calhoun,6/29/1972,3,10/24/2018,55,1989,NC
Peter,James,8/5/1962,11,12/4/2018,66,1971,PA
Rachel,Baxter,12/21/1967,13,9/25/2018,90,2006,MS
Jennifer,Cannon,5/24/1994,14,5/7/2018,72,2005,AL
Ashley,Ellis,2/20/1975,5,9/11/2018,32,1997,MN
Kelly,Kramer,7/22/1961,3,9/29/2018,52,2010,SC
Evelyn,Huynh,12/5/1974,19,8/23/2018,96,1971,WY
Philip,Howell,8/11/1967,16,9/2/2018,75,1986,NH
Martin,Kim,5/17/1986,9,4/18/2018,57,1992,NE
David,Hoffman,2/14/1989,1,4/25/2018,61,2017,AZ
Megan,Marsh,5/16/1959,11,10/14/2018,41,2008,NM
Lauren,Butler,12/31/1995,1,7/10/2018,44,1979,NY
Michael,Hampton,9/10/1993,12,11/9/2018,76,1971,VA
Robert,Edwards,9/23/1960,6,6/27/2018,34,2009,ND
Robert,Peters,6/5/1997,20,10/2/2018,69,1996,SD
Pamela,Thompson,9/27/1985,10,2/10/2018,87,1996,MN
Mark,Meyer,12/20/1983,15,10/30/2018,96,1989,WY
Ashley,Evans,8/1/1962,14,7/26/2018,53,1989,AL
Natalie,Hernandez,1/9/1980,8,8/29/2018,39,1988,NE
David,Lee,4/14/1969,2,4/30/2018,36,1975,MA
Clarence,Williams,8/6/1973,13,2/6/2018,38,1986,DE
Angela,Cole,5/3/1993,6,5/25/2018,60,1991,AL
Christy,Baker,10/30/1989,7,8/3/2018,47,1970,RI
Jerry,Blake,8/3/1964,6,6/24/2018,88,2018,IL
Susan,Lopez,8/14/1971,0,7/17/2018,52,1990,CT
Cindy,Mcmahon,4/27/1963,2,3/21/2018,85,2002,UT
Andrew,Johnson,9/24/1987,10,6/25/2018,62,2000,GA
Leah,Brown,12/17/1962,7,4/27/2018,60,1991,MN
Laura,Lopez,3/26/1976,7,4/19/2018,63,1978,PA
Lisa,Williams,11/19/1969,9,9/5/2018,51,1983,MS
Amy,Perry,6/13/1963,8,1/11/2018,42,2018,MO
Susan,Villegas,2/4/1990,11,4/28/2018,65,1998,OR
Brandon,Watkins,2/18/1981,3,4/5/2018,78,1974,CA
Laura,Harrison,7/19/1981,18,12/3/2018,59,1975,ID
Anne,Hicks,7/17/1975,13,10/19/2018,30,1999,CA
Lisa,Hoover,6/9/1961,8,6/3/2018,34,2014,IL
Ricky,Holden,12/9/1990,14,7/14/2018,39,1978,NY
Tracey,Brady,12/4/1990,14,5/27/2018,55,2013,DE
Joshua,Bryant,7/24/1986,7,7/9/2018,58,1981,NJ
Christina,Avila,10/7/1978,6,7/23/2018,53,1985,NV
Diana,Peters,6/7/1963,17,4/20/2018,42,1998,ME
Peter,Palmer,10/26/1981,0,6/11/2018,69,1983,UT
Patricia,Harris,4/16/1980,6,5/4/2018,74,1970,DC
Zoe,Richardson,9/10/1997,19,12/19/2018,60,1998,RI
Julie,Coleman,10/22/1972,7,9/27/2018,52,1988,NY
Noah,Hill,1/8/1999,15,10/29/2018,44,2001,NV
Jamie,Washington,7/26/1982,11,6/23/2018,30,1985,ND
Stephen,Hicks,6/7/1998,15,11/13/2018,71,1976,NH
Frederick,Potter,12/23/1962,3,2/15/2018,86,2006,RI
Scott,Thomas,6/29/1993,19,3/24/2018,95,1994,MT
David,Mcguire,11/12/1961,17,8/6/2018,64,1975,SD
Heather,Jackson,7/18/1998,2,7/31/2018,46,1970,MA
Tiffany,Reyes,3/6/1990,13,4/9/2018,43,1999,WY
Rachel,Franklin,7/29/1961,2,10/9/2018,87,1971,IA
Timothy,Walsh,1/22/1983,8,7/7/2018,47,2008,MT
Alejandra,Moore,12/11/1959,20,7/29/2018,38,2009,NH
Allison,Boyle,2/3/1998,9,7/12/2018,47,2008,IL
Robyn,Lopez,1/23/1959,4,3/17/2018,90,2009,NC
Steven,Matthews,3/3/1983,5,2/1/2018,80,1980,MT
Blake,Hill,8/22/1998,10,12/21/2018,61,1971,ME
Dwayne,Davis,6/13/1973,15,11/4/2018,74,1971,CO
Lauren,Gordon,7/17/1986,9,12/15/2018,70,1971,CO
Elizabeth,Adkins,5/6/1960,6,12/8/2018,96,1979,WA
Barbara,Contreras,5/21/1979,7,8/26/2018,57,1975,AZ
Elizabeth,Perez,2/22/1960,7,4/24/2018,57,1970,LA
Donna,Sherman,1/26/1962,18,6/12/2018,49,2000,MD
Anthony,Carrillo,10/8/1972,4,12/11/2018,92,2011,AK
Darlene,Alvarez,4/4/1965,10,2/4/2018,53,2007,ND
Christian,Castaneda,11/27/1995,14,5/21/2018,82,1998,FL
Brooke,Gallagher,6/17/1976,16,10/7/2018,94,2005,ME
Andrea,Washington,3/17/1987,10,6/23/2018,62,1995,CA
Robert,Marquez,1/13/1988,19,1/11/2018,53,2015,MA
Robin,Dunlap,9/14/1983,16,11/4/2018,93,1998,OH
Christopher,Richardson,6/19/1981,16,1/8/2019,96,2013,OH
Linda,Robertson,2/17/1987,18,4/9/2018,82,1999,MS
Charles,Santiago,5/26/1990,12,5/15/2018,97,1983,TN
Cory,Jones,10/6/1965,6,4/7/2018,30,1989,DE
Benjamin,Greene,3/4/1984,16,9/29/2018,76,1995,NY
Jennifer,Day,5/7/1991,2,11/13/2018,57,1977,MD
Kelly,Nelson,4/16/1978,10,6/9/2018,98,1981,WY
Felicia,Johnson,3/19/1992,18,4/16/2018,31,1985,CA
Scott,Waller,7/18/1961,3,12/12/2018,40,1979,KY
Melissa,Love,2/22/1989,20,6/11/2018,80,1972,MI
Jackie,Padilla,6/28/1981,13,9/15/2018,91,2002,AK
Tyler,Martinez,6/7/1994,5,11/22/2018,65,1997,MI
Christine,Butler,3/30/1991,15,4/25/2018,74,1975,NJ
Paul,Rivera,3/14/1968,9,10/24/2018,93,2014,OR
Michael,Shaw,1/19/1962,1,7/13/2018,85,2011,KY
Cory,Bailey,9/23/1980,16,5/15/2018,96,1982,DC
Brittany,Smith,12/9/1973,12,8/15/2018,34,1993,MI
Christopher,Cruz,4/6/1991,10,11/14/2018,88,2008,IA
Nathan,Rodriguez,7/13/1976,16,9/30/2018,90,1986,NV
Eric,Stevenson,7/2/1987,14,1/14/2018,41,2002,MD
Joyce,Davis,8/12/1963,15,4/10/2018,43,2002,NM
Elizabeth,Rodriguez,6/14/1967,17,7/9/2018,63,1986,NV
Jacob,Miller,8/3/1981,11,2/9/2018,96,1986,MS
Seth,Gonzalez,2/28/1998,10,9/9/2018,57,2017,GA
Austin,Bailey,8/10/1963,15,1/9/2018,63,2007,MT
Breanna,Smith,4/8/1975,10,2/5/2018,71,1982,KY
Isabel,Davidson,10/21/1963,18,3/1/2018,58,1990,DE
Edward,Wilson,7/1/1976,15,4/17/2018,70,2009,NY
Tyler,Thompson,4/21/1990,19,4/12/2018,37,2003,MD
Michael,Montoya,9/16/1988,5,11/5/2018,90,1989,MO
Amanda,Moore,6/7/1971,3,2/25/2018,48,2018,ID
Lisa,Reid,9/19/1967,10,2/17/2018,32,1974,AR
Nancy,Bryan,9/20/1980,20,2/15/2018,83,1979,IN
Michael,Montgomery,7/28/1967,0,9/17/2018,39,2016,GA
Sandra,Martinez,10/20/1972,5,6/4/2018,68,1975,FL
Timothy,Herman,9/7/1991,8,6/6/2018,37,2017,DC
Alyssa,Berry,5/16/1986,9,2/10/2018,31,1986,VA
Cindy,Farmer,1/2/1991,3,5/16/2018,85,1981,PA
Allison,Hunter,3/16/1967,12,9/21/2018,52,1998,TN
Shaun,Little,12/21/1973,11,3/16/2018,34,1974,MN
Rebecca,Nguyen,3/26/1972,5,6/24/2018,58,1990,CO
Jacob,Parker,4/5/1974,16,6/8/2018,33,1980,WY
Douglas,Garrison,6/19/1966,16,1/10/2018,39,1986,KY
Brian,Ellis,2/26/1990,8,10/4/2018,57,1973,VT
Henry,Brown,3/26/1998,1,11/6/2018,95,1998,FL
Lauren,Barnes,12/27/1978,12,6/17/2018,56,2014,MA
Jason,Reed,12/28/1972,14,2/2/2018,80,1989,IA
Bobby,Powell,1/11/1964,17,12/2/2018,71,1990,WV
Sally,Smith,9/29/1990,5,12/2/2018,41,1977,NM
Russell,Morse,3/6/1991,3,9/16/2018,71,1981,CO
Jeremy,Lopez,7/13/1979,4,12/7/2018,33,1991,UT
Tiffany,Castillo,10/20/1993,0,12/7/2018,62,1985,KY
David,Allen,3/29/1983,14,4/24/2018,58,1988,MO
Sonia,Clark,2/25/1991,20,10/8/2018,52,1991,WA
Penny,Wiggins,9/28/1992,13,12/25/2018,61,1985,DC
Brian,Swanson,3/24/1977,5,5/17/2018,46,1985,OR
Renee,Chan,10/14/1988,5,12/9/2018,49,1980,IN
Miranda,Moreno,6/12/1971,14,7/1/2018,67,1972,HI
Dalton,Estes,2/13/1974,18,7/21/2018,48,2006,OH
Andrew,Sanchez,7/11/1987,1,11/12/2018,31,2015,KS
David,Cooper,11/1/1981,7,9/25/2018,52,1975,MO
Robert,Robinson,4/16/1983,1,3/18/2018,41,1986,NV
Eddie,Burke,1/23/1975,7,12/2/2018,87,2014,DE
Robert,Payne,7/4/1960,0,1/27/2018,76,1988,DE
Joshua,White,4/28/1990,12,9/29/2018,81,1985,WA
Michael,Douglas,4/28/1977,0,5/28/2018,75,1990,KS
Laura,Gomez,6/19/1971,4,8/9/2018,73,1995,VT
Martin,Young,3/18/1979,4,9/8/2018,49,1985,NC
Anna,Lynch,3/1/1996,17,4/12/2018,94,1993,HI
Jorge,Palmer,9/13/1974,0,5/31/2018,83,1986,WV
Jonathon,Whitehead,12/16/1970,18,4/27/2018,52,1983,MN
Jamie,Johnson,12/9/1997,19,9/13/2018,92,1996,ND
Scott,Miller,12/17/1965,13,5/22/2018,56,1989,SD
Ricardo,Moore,8/15/1964,3,8/20/2018,32,2007,CT
Aaron,Barrera,1/15/1966,16,6/1/2018,61,1988,NJ
Deborah,Bell,6/29/1983,19,8/16/2018,95,1993,MA
Shelly,Cline,12/28/1976,8,8/19/2018,57,1999,VT
Ian,Johnson,4/28/1998,3,6/23/2018,88,2002,OH
Melissa,Wright,11/19/1997,13,5/5/2018,80,2017,GA
Aaron,Grant,6/5/1972,20,7/2/2018,60,1970,WY
Cassandra,Moore,3/19/1996,13,1/12/2018,52,1982,NV
Hannah,Smith,5/4/1978,5,11/26/2018,42,1980,SC
Michael,Young,4/8/1980,20,12/5/2018,97,2007,CA
Joshua,Johnson,11/21/1963,9,8/17/2018,95,1984,MN
Tina,Boyle,3/30/1985,18,10/16/2018,70,2013,SC
Andrew,Fitzgerald,5/31/1991,16,4/28/2018,36,1984,IL
Jacqueline,Lee,3/20/1985,8,10/10/2018,55,1999,IL
Daniel,Escobar,6/6/1970,8,1/16/2018,66,1999,AR
Katherine,Tate,11/23/1989,13,11/28/2018,77,1982,ID
Monica,Nelson,6/12/1961,7,3/26/2018,93,2007,MO
Joshua,Bowen,7/31/1997,0,7/9/2018,43,2004,WY
Michael,Nguyen,1/13/1983,3,9/26/2018,97,2004,WA
Karen,Williams,7/26/1965,10,10/17/2018,72,1970,ID
Ryan,Andrade,7/28/1979,17,4/4/2018,93,1986,SC
Spencer,Dunlap,6/24/1998,14,4/3/2018,47,1994,KS
Samuel,Sanford,4/5/1978,16,3/31/2018,42,2010,CT
Sharon,James,11/24/1989,7,1/18/2018,74,2015,MA
Bridget,Perez,9/8/1981,19,5/28/2018,96,1992,MT
Brian,Erickson,11/12/1984,8,1/27/2018,62,1991,OH
Carl,Koch,12/18/1971,2,4/25/2018,82,2008,WA
Brandi,Chan,12/1/1995,6,3/9/2018,52,1978,PA
Shawn,Allen,8/13/1990,1,11/25/2018,61,1982,AL
Jason,Hartman,11/14/1980,1,12/2/2018,52,1991,MN
Samantha,Lynch,9/1/1981,20,10/27/2018,88,2010,ID
Lawrence,Davis,6/5/1983,9,6/10/2018,99,1978,IL
Jeffrey,Johnson,8/28/1994,2,1/8/2019,38,2017,TX
Megan,Martin,10/10/1976,9,5/22/2018,41,1988,LA
Gregory,Anderson,3/3/1996,17,10/10/2018,68,2009,LA
Sarah,Shannon,5/30/1982,8,8/1/2018,75,1972,AR
Diane,Kennedy,7/11/1960,4,3/10/2018,43,2010,NH
Ellen,Rodriguez,3/7/1964,2,2/27/2018,95,1987,WI
Amy,Anderson,7/7/1996,2,2/20/2018,82,1989,AR
Jeremy,Sutton,11/29/1971,4,1/9/2018,35,1977,KS
Robert,Carter,2/5/1991,11,7/22/2018,38,1994,FL
Kristina,Barrett,8/18/1983,19,3/2/2018,75,1996,NV
Arthur,Cabrera,6/18/1983,19,10/27/2018,73,1991,NH
Richard,Boone,4/3/1977,7,12/13/2018,37,2014,CO
Ronnie,Smith,1/18/1972,14,5/12/2018,84,2007,CA
Michelle,Hunt,9/22/1961,15,2/13/2018,89,2001,IN
Bryan,Willis,12/4/1959,8,11/25/2018,59,1980,MO
Michael,Callahan,6/18/1993,13,9/13/2018,95,2012,VT
Harold,Simon,9/30/1972,18,5/9/2018,60,2002,AK
Derek,Simpson,4/26/1979,0,6/11/2018,37,2010,MS
Jonathan,Holland,4/9/1988,3,2/6/2018,91,1978,VA
Veronica,Sutton,4/22/1961,14,3/22/2018,67,2008,FL
Ashley,Jackson,4/26/1993,6,11/8/2018,85,2013,NM
John,Cunningham,12/9/1973,3,1/10/2018,31,2012,WY
Carolyn,Barnes,3/31/1987,8,11/29/2018,34,2009,HI
Steven,Tyler,10/26/1980,1,10/4/2018,30,1977,HI
Nicole,Foster,5/10/1986,20,6/30/2018,81,1971,OK
Tamara,Archer,3/11/1995,12,9/10/2018,34,1982,OK
Andrea,Walter,5/1/1989,0,9/3/2018,84,1995,OH
Lisa,Allison,6/14/1959,16,2/19/2018,75,1978,NE
Arthur,Johnson,11/5/1997,1,5/6/2018,86,1989,NH
Stephanie,Macias,9/28/1980,0,3/2/2018,54,2002,MA
Aaron,Smith,3/28/1977,9,11/28/2018,37,1981,SD
John,Kelley,8/21/1974,16,7/13/2018,94,2004,NV
Eric,Anderson,9/20/1978,10,6/5/2018,80,2004,WA
Cheryl,Solomon,4/23/1976,19,7/16/2018,56,1973,ND
Matthew,Aguilar,12/13/1967,17,4/6/2018,65,1975,ND
Scott,Young,12/29/1968,8,2/8/2018,61,1991,OH
Terri,Mitchell,2/1/1971,14,7/5/2018,90,1991,IL
Chelsea,White,4/7/1993,5,9/4/2018,69,1976,NV
Grant,Moore,5/27/1966,8,7/8/2018,40,1985,OH
Melanie,Guerrero,12/30/1968,9,12/11/2018,35,2016,FL
Lori,Ramirez,9/19/1991,18,8/8/2018,50,1970,WY
John,Delacruz,10/30/1987,18,9/27/2018,45,1974,PA
Kelli,Moore,10/21/1982,12,4/3/2018,36,1989,RI
Kimberly,Martinez,5/12/1995,11,3/20/2018,44,1993,NH
Melissa,Pena,10/20/1992,9,1/22/2018,98,1995,VT
Michelle,Webb,2/15/1980,19,8/11/2018,97,1980,KS
Thomas,Jenkins,3/17/1974,9,9/17/2018,62,1972,NV
Jordan,Mcclure,4/10/1991,13,10/25/2018,49,2018,DC
Scott,Thompson,2/3/1993,17,5/1/2018,30,1986,DC
Debbie,Warner,11/10/1971,13,3/6/2018,67,1987,WY
Susan,Underwood,1/8/1974,8,4/29/2018,38,2000,ME
Tyler,Jacobson,9/10/1976,16,6/23/2018,92,2012,IL
Bruce,Johnson,5/28/1977,7,5/13/2018,81,1978,LA
Becky,Schneider,2/25/1978,13,4/26/2018,35,1974,NM
Julie,Perkins,4/24/1969,12,5/11/2018,40,2008,VA
Troy,Sellers,9/1/1986,20,5/10/2018,30,2004,MT
Alexis,Kidd,1/15/1994,7,10/14/2018,34,1976,WV
Lisa,Lewis,7/27/1974,6,5/19/2018,63,1997,MO
Lisa,Guerra,3/22/1971,0,3/28/2018,42,1972,VT
Aaron,Ruiz,3/14/1964,17,12/20/2018,52,1982,WI
Erin,Dixon,8/10/1998,16,8/13/2018,94,2015,AR
Shawn,Fitzgerald,5/17/1965,12,11/4/2018,56,2017,NV
Kimberly,Johns,10/22/1972,7,7/4/2018,97,2017,NE
Ruben,Stanley,2/5/1962,17,10/21/2018,51,2002,RI
Vincent,Stephens,5/29/1979,0,4/25/2018,54,2005,SD
James,Willis,11/16/1971,20,2/25/2018,57,1985,MO
Jodi,Flynn,7/11/1986,8,10/5/2018,53,2013,AL
Debra,Hall,9/12/1964,2,3/29/2018,89,2013,AL
Robert,Smith,5/1/1965,6,4/4/2018,89,1991,WA
Caitlin,Wells,6/2/1990,12,3/20/2018,73,2017,MA
Emily,Moore,11/5/1993,6,8/2/2018,87,2017,AR
Kim,Hansen,3/1/1959,7,9/22/2018,77,1979,AL
Emily,Lara,5/29/1978,11,2/4/2018,64,2016,ME
Eric,Tanner,10/30/1961,11,4/28/2018,94,2003,DC
Donna,Young,7/30/1964,10,3/22/2018,97,2017,LA
James,Garner,3/16/1970,19,10/17/2018,70,1973,MO
Shawn,Manning,12/30/1986,13,5/7/2018,39,1998,RI
Anthony,Lynch,8/30/1981,8,8/23/2018,33,1981,NH
Michelle,Anderson,6/30/1993,3,7/26/2018,69,2010,SC
Rachael,Villegas,12/22/1972,15,7/4/2018,77,1981,WA
Morgan,Copeland,6/15/1978,0,2/25/2018,97,1984,AZ
Jennifer,Garcia,9/2/1971,15,11/17/2018,60,1987,AR
Geoffrey,Meyer,9/7/1971,1,11/20/2018,87,1987,DE
Peter,Moyer,8/11/1980,3,2/13/2018,61,1985,WY
Dustin,Gibbs,2/22/1994,1,2/7/2018,50,2005,KY
Christopher,Riley,1/11/1994,17,3/13/2018,61,2018,KY
Richard,Ross,1/1/1966,5,7/2/2018,91,2004,KS
Lisa,Wells,1/26/1993,10,3/1/2018,39,1984,MI
Shannon,Peters,12/15/1962,13,9/11/2018,85,2014,UT
Deborah,Thompson,5/9/1991,13,5/30/2018,58,1971,IL
Cory,Benton,2/24/1974,20,10/11/2018,97,1996,NH
Alice,Rhodes,2/17/1965,18,6/9/2018,51,2010,CO
Bryan,Allen,7/3/1967,15,12/3/2018,36,1976,UT
Edward,Wilkerson,5/20/1990,6,10/10/2018,76,1995,HI
Sarah,Gallagher,12/4/1997,16,1/2/2019,57,1991,NV
Kirsten,Malone,12/7/1962,17,5/23/2018,88,1976,AR
Ernest,Porter,6/13/1984,11,2/11/2018,55,1991,DE
Kenneth,Jacobs,3/28/1991,5,1/20/2018,91,1977,MD
Angela,Owens,10/13/1990,5,5/13/2018,33,1986,DC
Todd,Romero,1/22/1964,16,1/3/2019,73,1973,NE
Michael,Ross,10/4/1992,3,9/5/2018,71,1978,LA
Gregory,Wood,2/18/1975,13,12/10/2018,76,2013,ID
Diana,Wilkerson,7/3/1964,9,3/26/2018,40,1995,DE
Travis,Fuller,2/17/1993,18,4/7/2018,33,1978,VA
Peter,Martinez,10/29/1994,9,3/9/2018,77,1984,ME
Stacey,Cooke,10/12/1997,19,6/2/2018,30,2018,TX
